bedrooms,beds,bath,zipcode,host_is_superhost,review_scores_rating,time_quarter,has_pool,is_petfriendly,has_workspace,has_freeparking,has_gym,home_price_aprx,price,occupancy_rate
1,1,1.0,78702,0,4.92,Q1,0,0,1,1,0,613000,280.0,0.0379783815366637
3,3,2.0,78752,1,5.0,Q1,0,0,1,1,0,422000,218.0,0.0681492109038737
3,3,2.5,78745,0,4.75,Q1,0,0,0,0,0,456000,191.0,0.2035623409669211
4,4,2.5,78754,0,5.0,Q1,1,0,1,1,0,385000,241.0,0.0423076923076923
2,2,2.5,78702,0,5.0,Q1,0,0,1,1,0,613000,425.0,0.0065854461639776
1,1,1.0,78704,1,4.94,Q1,0,0,0,1,0,802000,197.0,0.0426325606181721
2,2,1.0,78741,1,4.8,Q1,0,0,1,1,0,397000,133.0,0.7
2,2,2.0,78704,1,4.67,Q1,0,0,1,1,0,802000,198.0,0.0407569141193595
4,4,3.0,78723,0,4.33,Q1,0,1,1,1,0,502000,350.0,0.2503477051460361
1,1,1.0,78745,1,5.0,Q1,0,0,1,1,0,456000,154.0,0.0838457238680827
4,5,2.0,78728,1,4.89,Q1,0,0,1,1,0,432000,233.0,0.2272727272727272
1,1,1.0,78723,1,4.9,Q1,0,0,1,0,0,502000,65.0,0.0608872136851261
3,3,2.0,78723,1,4.76,Q1,1,0,0,1,0,502000,239.0,0.2463768115942029
3,7,2.5,78759,0,5.0,Q1,0,0,1,1,0,661000,1000.0,0.0040064102564102
1,1,1.0,78736,1,4.98,Q1,0,1,1,1,0,529000,111.0,0.7
3,8,2.0,78702,0,4.77,Q1,0,0,1,1,0,613000,316.0,0.0433622414943295
4,4,2.5,78729,1,4.75,Q1,1,0,1,1,0,457000,306.0,0.1923076923076923
2,2,1.5,78758,1,4.92,Q1,0,1,1,1,0,398000,200.0,0.0699300699300699
3,3,2.5,78704,0,4.67,Q1,1,0,1,1,0,802000,1500.0,0.0152516522623284
3,3,2.0,78703,0,4.0,Q1,0,0,0,1,0,1324000,319.0,0.0275862068965517
2,2,2.0,78705,0,4.75,Q1,0,0,1,1,0,353000,273.0,0.0476001586671955
3,4,2.5,78703,1,5.0,Q1,0,0,1,1,0,1324000,879.0,0.0061293288384921
3,3,2.0,78704,1,4.67,Q1,0,1,0,1,0,802000,135.0,0.466321243523316
3,3,2.0,78750,1,5.0,Q1,0,1,1,1,0,603000,143.0,0.6021505376344086
1,2,1.0,78701,1,4.91,Q1,1,0,1,0,1,727000,206.0,0.2123813827383642
2,2,2.0,78746,0,5.0,Q1,0,0,1,1,0,1721000,130.0,0.01953125
1,1,1.0,78757,1,4.96,Q1,0,0,1,1,0,612000,118.0,0.0913060738388249
2,2,2.5,78741,0,5.0,Q1,0,0,1,1,0,397000,246.0,0.0042698548249359
3,3,2.0,78702,0,5.0,Q1,0,0,1,1,0,613000,180.0,0.031222123104371
6,7,3.0,78705,0,4.42,Q1,0,0,0,0,0,353000,179.0,0.1827875095201828
6,7,3.0,78705,0,4.41,Q1,0,0,0,0,0,353000,196.0,0.2056359482102056
5,7,3.0,78702,0,3.8,Q1,0,0,1,1,0,613000,871.0,0.0175808720112517
1,2,1.0,78704,1,4.99,Q1,0,0,1,1,0,802000,189.0,0.7
2,4,2.5,78734,1,4.93,Q1,1,1,1,1,0,648000,273.0,0.213089802130898
2,2,1.0,78703,0,5.0,Q1,0,0,1,1,0,1324000,250.0,0.0238663484486873
4,6,3.5,78704,0,5.0,Q1,1,0,0,1,0,802000,1786.0,0.0228310502283105
2,3,2.0,78702,0,4.53,Q1,0,0,1,1,0,613000,162.0,0.1713255184851217
3,4,2.5,78702,1,4.88,Q1,1,0,0,1,0,613000,266.0,0.3434343434343434
3,3,2.5,78723,1,4.95,Q1,0,1,1,0,0,502000,255.0,0.0686641697877653
2,2,2.0,78734,1,4.89,Q1,1,0,0,1,0,648000,236.0,0.3328290468986384
2,2,1.0,78703,1,5.0,Q1,0,0,1,1,0,1324000,323.0,0.0260756192959582
3,5,3.0,78741,0,4.8,Q1,0,0,1,1,0,397000,279.0,0.0116849731245618
4,8,3.5,78704,1,5.0,Q1,1,0,1,1,0,802000,600.0,0.0811359026369168
2,2,1.0,78721,1,4.84,Q1,0,0,1,1,0,464000,129.0,0.2279484638255698
2,5,2.0,78704,1,5.0,Q1,0,0,0,1,0,802000,168.0,0.1662049861495844
3,4,2.0,78756,1,4.85,Q1,0,1,0,1,0,728000,339.0,0.201863354037267
2,2,2.0,78753,1,5.0,Q1,0,1,0,1,0,364000,105.0,0.0204012240734444
1,1,1.0,78702,1,4.89,Q1,0,1,0,1,0,613000,146.0,0.3250478011472275
4,5,4.0,78702,0,4.78,Q1,1,0,0,1,0,613000,808.0,0.2190280629705681
2,4,2.0,78702,0,4.89,Q1,0,0,1,1,0,613000,381.0,0.2455661664392905
7,9,6.0,78702,0,4.95,Q1,1,0,1,1,0,613000,1343.0,0.1344656758669497
1,2,1.0,78745,0,5.0,Q1,0,0,1,1,0,456000,297.0,0.017128175849272
2,2,2.5,78757,0,5.0,Q1,0,0,1,1,0,612000,381.0,0.0204568700988748
1,2,1.0,78748,0,4.77,Q1,1,0,1,1,1,440000,102.0,0.2371048252911813
2,3,1.5,78749,1,5.0,Q1,0,1,1,1,0,568000,210.0,0.0285612281328097
3,4,2.0,78705,1,5.0,Q1,0,1,1,1,0,353000,440.0,0.4975490196078431
4,7,3.5,78734,0,4.95,Q1,0,0,1,0,0,648000,549.0,0.1210787011557512
2,4,1.5,78704,0,4.85,Q1,0,0,1,1,0,802000,696.0,0.1102629346904156
1,2,1.0,78739,0,5.0,Q1,0,0,1,0,0,794000,175.0,0.0664451827242525
2,5,1.0,78703,0,4.45,Q1,0,0,1,1,0,1324000,130.0,0.1983769161406672
2,3,2.0,78745,0,5.0,Q1,0,1,1,1,0,456000,220.0,0.3169014084507042
1,2,1.0,78701,1,4.99,Q1,1,0,1,0,1,727000,185.0,0.319351763584366
2,2,2.0,78745,0,4.44,Q1,1,0,1,1,0,456000,264.0,0.0679245283018867
2,2,2.0,78753,1,5.0,Q1,0,1,0,1,0,364000,105.0,0.0562851782363977
6,11,4.0,78746,1,4.96,Q1,1,1,1,1,0,1721000,1155.0,0.7
2,2,2.0,78741,0,4.25,Q1,0,1,1,1,0,397000,120.0,0.1443174984966927
1,1,1.0,78741,0,4.33,Q1,0,1,1,1,0,397000,105.0,0.1082381238725195
1,2,1.0,78702,0,4.64,Q1,0,1,0,1,0,613000,107.0,0.1427003293084522
3,3,2.0,78758,1,5.0,Q1,0,0,1,1,0,398000,285.0,0.0822050290135396
4,4,3.0,78723,1,4.75,Q1,0,1,1,1,0,502000,401.0,0.1029411764705882
3,5,2.0,78757,0,4.78,Q1,1,1,0,1,0,612000,198.0,0.683111954459203
3,5,2.0,78717,1,5.0,Q1,0,1,1,1,0,583000,170.0,0.0199137072685031
2,2,1.0,78704,0,5.0,Q1,0,0,1,1,0,802000,196.0,0.0896860986547085
1,1,1.0,78704,0,5.0,Q1,1,1,1,1,0,802000,220.0,0.00871839581517
2,3,1.5,78701,0,4.64,Q1,1,0,1,0,1,727000,234.0,0.0833649109511178
1,2,1.0,78701,0,4.44,Q1,0,1,1,0,0,727000,135.0,0.3539823008849557
1,1,1.0,78758,0,2.5,Q1,1,1,1,1,1,398000,106.0,0.0539325842696629
1,3,1.0,78752,0,4.6,Q1,1,0,1,1,0,422000,140.0,0.7
5,12,4.0,78702,1,5.0,Q1,1,1,1,1,0,613000,1396.0,0.0940695296523517
1,1,1.0,78737,1,5.0,Q1,1,1,1,1,0,786000,154.0,0.1431492842535787
3,2,3.0,78702,0,5.0,Q1,0,0,1,1,0,613000,211.0,0.0038461538461538
3,4,2.0,78745,0,4.67,Q1,0,1,1,1,0,456000,226.0,0.0814111261872456
1,1,1.0,78704,1,4.85,Q1,0,0,1,0,0,802000,142.0,0.2234902520209225
3,4,2.5,78721,1,4.92,Q1,0,1,1,1,0,464000,321.0,0.0495993895459748
1,3,1.0,78701,1,4.69,Q1,1,0,1,0,1,727000,219.0,0.7
4,4,2.0,78758,0,4.63,Q1,0,1,1,1,0,398000,249.0,0.0321156162183861
4,5,2.0,78733,0,4.56,Q1,0,0,1,1,0,1120000,399.0,0.2388059701492537
3,2,2.5,78746,0,5.0,Q1,1,0,0,1,1,1721000,1121.0,0.0175438596491228
1,2,1.0,78725,1,4.96,Q1,0,0,1,1,0,313000,122.0,0.0939306358381502
4,8,4.0,78735,1,5.0,Q1,0,1,1,1,0,823000,497.0,0.2803738317757009
5,6,3.0,78737,1,5.0,Q1,1,1,1,1,0,786000,492.0,0.0341530054644808
1,1,1.0,78724,0,5.0,Q1,0,0,0,0,0,384000,60.0,0.0244897959183673
1,2,1.0,78701,0,4.9,Q1,1,0,1,0,1,727000,191.0,0.3846153846153846
2,3,2.0,78741,0,5.0,Q1,0,1,1,1,0,397000,255.0,0.0135226504394861
3,4,2.0,78704,1,4.88,Q1,0,0,1,1,0,802000,285.0,0.4091341579448144
1,2,1.0,78723,1,4.98,Q1,0,0,1,1,1,502000,112.0,0.1735127478753541
2,2,2.0,78723,1,4.96,Q1,0,0,1,1,1,502000,132.0,0.0815313718539525
2,2,2.0,78723,1,4.92,Q1,0,0,1,1,1,502000,132.0,0.1769285208775654
3,6,2.0,78725,1,5.0,Q1,0,1,0,1,1,313000,179.0,0.0569259962049335
1,2,1.0,78701,1,4.94,Q1,1,0,1,0,1,727000,185.0,0.3143133462282398
1,1,1.0,78751,1,4.94,Q1,0,1,0,1,0,636000,143.0,0.2739182215164747
3,3,2.0,78758,1,5.0,Q1,0,0,1,1,0,398000,199.0,0.1081585081585081
1,2,1.0,78701,0,4.85,Q1,1,0,1,0,1,727000,145.0,0.1593984962406015
1,1,1.0,78744,0,4.71,Q1,0,0,1,1,0,358000,85.0,0.036036036036036
2,2,1.0,78702,0,5.0,Q1,0,0,1,1,0,613000,245.0,0.0203389830508474
4,5,3.0,78744,0,5.0,Q1,0,0,1,0,0,358000,564.0,0.087493566649511
2,4,2.0,78701,1,5.0,Q1,1,1,1,0,0,727000,1749.0,0.036911719470932
1,2,1.0,78726,1,5.0,Q1,0,1,0,0,0,714000,166.0,0.3361344537815126
2,2,1.0,78704,0,4.6,Q1,0,0,1,1,0,802000,90.0,0.1910828025477707
3,3,2.0,78758,1,5.0,Q1,0,1,1,1,0,398000,141.0,0.7
0,1,1.0,78705,0,4.87,Q1,0,0,0,0,0,353000,159.0,0.4966887417218543
0,1,1.0,78705,0,4.7,Q1,0,0,0,0,0,353000,160.0,0.2976190476190476
0,1,1.0,78705,0,4.6,Q1,0,0,0,0,0,353000,160.0,0.6198347107438017
3,3,2.0,78746,0,5.0,Q1,0,0,0,1,0,1721000,410.0,0.054525627044711
4,4,2.5,78724,1,5.0,Q1,0,0,1,0,0,384000,290.0,0.0758853288364249
1,1,1.0,78749,1,5.0,Q1,0,0,0,0,0,568000,113.0,0.1630094043887147
4,8,2.5,78741,0,4.5,Q1,0,0,1,1,0,397000,989.0,0.018018018018018
2,3,2.5,78752,1,4.96,Q1,0,1,1,1,0,422000,364.0,0.0864553314121037
3,5,2.0,78737,1,4.84,Q1,1,1,1,1,0,786000,480.0,0.0883080183680678
2,2,1.0,78737,1,5.0,Q1,1,1,1,1,0,786000,246.0,0.1055498808307797
6,10,4.5,78734,0,4.27,Q1,0,0,1,1,0,648000,1046.0,0.0682749203459262
1,2,1.0,78701,1,5.0,Q1,1,0,1,0,1,727000,389.0,0.0126849894291754
1,1,1.0,78737,0,5.0,Q1,0,0,1,1,0,786000,99.0,0.191740412979351
2,2,2.0,78704,0,4.71,Q1,0,1,1,1,0,802000,175.0,0.0162488393686165
4,4,3.0,78758,1,4.9,Q1,0,1,1,1,0,398000,228.0,0.1135073779795686
2,2,2.0,78702,1,4.94,Q1,0,0,1,0,0,613000,276.0,0.0490998363338788
2,3,2.5,78721,0,5.0,Q1,0,1,1,1,0,464000,97.0,0.026357075619705
2,3,2.0,78703,0,4.78,Q1,1,1,1,1,1,1324000,267.0,0.7
2,3,2.0,78701,1,4.85,Q1,0,1,1,1,0,727000,365.0,0.0865914458147467
5,8,3.0,78721,1,4.9,Q1,0,0,1,0,0,464000,69.0,0.7
3,3,2.0,78757,1,5.0,Q1,0,1,1,1,0,612000,119.0,0.0571247223103776
2,2,1.5,78704,0,4.58,Q1,0,1,1,1,0,802000,311.0,0.0347725297015357
4,5,3.0,78744,0,5.0,Q1,1,0,1,1,0,358000,427.0,0.0314695139084012
2,5,2.0,78741,0,4.72,Q1,1,1,1,1,1,397000,186.0,0.1976284584980237
1,2,1.0,78701,1,5.0,Q1,1,0,1,0,1,727000,236.0,0.7
3,3,2.5,78745,1,4.9,Q1,0,1,1,1,0,456000,321.0,0.0285388127853881
2,3,2.0,78749,1,4.93,Q1,1,0,1,1,0,568000,202.0,0.0470904809956273
3,3,2.0,78702,1,4.99,Q1,0,1,1,1,0,613000,248.0,0.2539577836411609
4,4,2.0,78741,1,4.89,Q1,0,0,1,1,0,397000,560.0,0.2482758620689655
3,4,2.0,78744,1,4.76,Q1,0,0,1,0,0,358000,153.0,0.0772303595206391
1,1,1.0,78704,1,4.79,Q1,1,1,1,1,0,802000,106.0,0.053639846743295
2,3,2.0,78759,1,4.97,Q1,0,0,1,1,0,661000,203.0,0.0931346460883448
4,5,3.0,78702,1,4.95,Q1,0,0,1,1,0,613000,267.0,0.3017543859649123
2,2,2.0,78702,1,4.97,Q1,0,1,1,1,0,613000,246.0,0.1909722222222222
2,4,1.5,78734,0,5.0,Q1,0,1,0,1,0,648000,200.0,0.0234604105571847
1,2,1.0,78701,1,5.0,Q1,0,1,1,0,0,727000,889.0,0.0033478406427854
0,1,1.0,78705,0,4.5,Q1,0,0,0,0,0,353000,160.0,0.5341246290801187
0,1,1.0,78705,0,4.89,Q1,0,0,0,0,0,353000,157.0,0.2623906705539358
0,1,1.0,78705,0,4.74,Q1,0,0,0,0,0,353000,160.0,0.7
0,1,1.0,78705,0,4.9,Q1,0,0,0,0,0,353000,160.0,0.2816901408450704
2,2,2.0,78725,0,5.0,Q1,1,1,1,1,1,313000,116.0,0.015064022093899
3,3,2.0,78745,1,4.94,Q1,1,0,1,1,0,456000,228.0,0.0954433497536945
1,2,1.0,78701,1,4.92,Q1,1,0,1,0,0,727000,272.0,0.1422838380153228
3,4,2.0,78702,1,4.82,Q1,0,1,1,1,0,613000,238.0,0.7
3,4,3.0,78704,0,5.0,Q1,0,0,1,1,0,802000,99.0,0.0227963525835866
6,7,3.0,78738,1,5.0,Q1,1,1,0,1,0,883000,409.0,0.0093867334167709
1,1,1.0,78703,0,5.0,Q1,0,0,0,1,0,1324000,184.0,0.560064935064935
3,4,2.0,78705,1,5.0,Q1,0,1,1,1,0,353000,440.0,0.3698979591836734
1,3,1.0,78704,1,5.0,Q1,1,1,1,0,0,802000,84.0,0.7
3,4,2.5,78729,0,5.0,Q1,0,0,1,1,0,457000,324.0,0.1204819277108433
2,4,1.5,78741,0,4.53,Q1,1,0,0,1,0,397000,103.0,0.1390820584144645
3,3,2.0,78704,0,4.64,Q1,1,0,1,1,0,802000,208.0,0.2365591397849462
5,8,4.5,78741,1,5.0,Q1,0,1,1,1,0,397000,1153.0,0.0535782625334864
2,3,1.5,78750,0,4.75,Q1,0,1,1,1,0,603000,81.0,0.0997506234413965
2,3,1.0,78741,0,4.83,Q1,1,0,0,1,0,397000,102.0,0.6336088154269972
1,2,1.0,78741,0,4.44,Q1,1,0,1,1,0,397000,120.0,0.2548148148148148
2,2,2.0,78723,1,4.95,Q1,0,0,1,1,1,502000,131.0,0.1308345120226308
2,2,2.0,78723,1,4.97,Q1,0,0,1,1,1,502000,132.0,0.1242897727272727
2,2,2.0,78723,1,4.95,Q1,0,0,1,1,1,502000,132.0,0.1311126860382707
2,2,2.5,78751,0,5.0,Q1,1,0,1,1,0,636000,366.0,0.0186393289841565
1,1,1.0,78701,0,5.0,Q1,1,0,0,0,1,727000,252.0,0.0425531914893617
2,2,2.0,78702,0,5.0,Q1,0,0,0,0,0,613000,186.0,0.021321961620469
1,1,1.0,78704,0,4.9,Q1,1,1,0,1,0,802000,133.0,0.1498708010335917
2,2,2.0,78701,0,5.0,Q1,1,0,0,0,1,727000,285.0,0.0390625
3,4,2.0,78750,0,4.85,Q1,1,0,1,1,0,603000,110.0,0.4316546762589928
1,1,1.0,78746,0,4.81,Q1,1,1,1,1,1,1721000,200.0,0.1048543689320388
3,3,2.0,78734,1,5.0,Q1,0,0,1,1,1,648000,213.0,0.2830523513753327
3,3,2.5,78703,1,4.78,Q1,0,0,1,0,0,1324000,448.0,0.1158301158301158
3,3,2.5,78725,1,5.0,Q1,0,0,1,1,0,313000,196.0,0.0408466394355737
3,3,3.0,78746,0,5.0,Q1,0,0,0,1,0,1721000,795.0,0.0049067713444553
2,2,1.5,78704,1,5.0,Q1,0,1,1,1,0,802000,170.0,0.0443369609028617
5,7,3.5,78733,0,5.0,Q1,1,0,1,1,0,1120000,350.0,0.015804030027657
2,3,1.0,78703,0,4.58,Q1,1,0,1,1,0,1324000,282.0,0.6
3,3,2.5,78748,0,4.5,Q1,0,1,0,0,0,440000,200.0,0.0205973223480947
3,2,3.0,78734,1,5.0,Q1,0,1,1,1,0,648000,347.0,0.0202839756592292
2,2,2.0,78741,0,4.75,Q1,1,0,0,1,0,397000,111.0,0.1481481481481481
2,2,1.5,78704,0,5.0,Q1,1,1,1,1,0,802000,100.0,0.0052990158970476
3,4,1.0,78723,0,4.5,Q1,0,1,1,1,0,502000,132.0,0.0291828793774319
4,4,3.5,78704,1,5.0,Q1,1,1,1,1,0,802000,1340.0,0.0185988840669559
1,2,1.0,78701,0,4.75,Q1,1,0,0,0,1,727000,194.0,0.121580547112462
3,5,2.5,78747,1,5.0,Q1,0,0,1,1,0,398000,180.0,0.1102779003087781
3,6,1.0,78723,1,5.0,Q1,0,1,1,1,0,502000,214.0,0.7
4,5,2.5,78723,0,3.67,Q1,0,1,1,1,0,502000,249.0,0.1973684210526315
3,3,2.5,78704,1,5.0,Q1,0,0,1,0,0,802000,1414.0,0.0603621730382293
3,8,1.0,78734,1,4.87,Q1,0,1,1,1,0,648000,295.0,0.7
3,3,2.5,78721,0,4.67,Q1,0,0,0,1,0,464000,202.0,0.0156985871271585
1,1,1.0,78702,1,5.0,Q1,0,0,1,1,0,613000,475.0,0.0066291017567119
5,8,3.0,78704,0,4.68,Q1,0,1,1,1,0,802000,566.0,0.2152777777777778
1,2,1.0,78701,1,5.0,Q1,1,0,1,0,0,727000,232.0,0.1840215439856373
2,2,1.0,78750,1,4.75,Q1,1,0,0,1,0,603000,97.0,0.0158353127474267
1,1,1.0,78704,1,4.47,Q1,1,1,1,1,0,802000,157.0,0.0718065003779289
1,1,1.0,78705,0,4.91,Q1,0,0,1,0,0,353000,107.0,0.0644028103044496
1,2,1.0,78704,1,5.0,Q1,0,0,1,1,0,802000,187.0,0.0556328233657858
1,1,1.0,78702,0,4.4,Q1,0,1,1,0,0,613000,179.0,0.0219711236660389
4,4,2.5,78729,1,5.0,Q1,0,1,1,1,0,457000,170.0,0.0616016427104722
3,3,2.0,78745,1,5.0,Q1,1,0,1,1,0,456000,450.0,0.0033478406427854
3,5,2.0,78749,1,4.94,Q1,0,1,1,1,0,568000,247.0,0.5617021276595745
1,1,1.0,78705,1,5.0,Q1,0,0,0,1,0,353000,110.0,0.194647201946472
2,3,2.0,78734,0,4.8,Q1,0,0,1,0,0,648000,170.0,0.5102040816326531
2,2,1.0,78704,1,4.87,Q1,0,0,1,1,0,802000,104.0,0.2956751985878199
2,2,1.5,78745,0,5.0,Q1,0,1,1,1,0,456000,500.0,0.0931387767773983
3,4,2.0,78745,1,4.97,Q1,0,1,1,1,0,456000,246.0,0.0876973189676772
2,4,1.0,78759,1,4.95,Q1,0,1,1,1,0,661000,252.0,0.1793298725814063
3,3,2.0,78752,1,4.79,Q1,0,0,1,1,0,422000,241.0,0.3693181818181818
6,7,5.5,78702,1,5.0,Q1,0,0,1,1,0,613000,621.0,0.0214132762312633
2,2,1.0,78724,0,5.0,Q1,0,0,1,1,0,384000,115.0,0.0122774708410067
1,2,1.0,78734,1,4.85,Q1,0,0,0,0,0,648000,99.0,0.7
1,2,1.0,78705,0,4.43,Q1,0,0,0,0,0,353000,84.0,0.1750380517503805
3,4,2.5,78704,0,5.0,Q1,1,0,1,1,0,802000,1039.0,0.0051599587203302
2,2,2.0,78704,1,5.0,Q1,0,0,1,1,0,802000,276.0,0.020964360587002
6,12,4.0,78736,1,4.67,Q1,1,0,1,1,0,529000,950.0,0.0094250706880301
3,3,1.0,78745,0,5.0,Q1,0,1,1,1,0,456000,236.0,0.319634703196347
2,3,2.0,78741,1,4.89,Q1,0,0,1,1,1,397000,120.0,0.1310662415869642
2,2,1.0,78746,1,4.94,Q1,0,1,1,1,0,1721000,185.0,0.5167464114832536
2,2,2.0,78702,1,5.0,Q1,0,0,1,1,0,613000,195.0,0.0378071833648393
1,2,1.0,78741,1,4.75,Q1,0,0,1,1,1,397000,112.0,0.1135557132718239
2,2,2.0,78741,1,4.65,Q1,0,0,1,1,0,397000,126.0,0.0815024805102764
1,2,1.0,78701,1,5.0,Q1,1,1,0,0,0,727000,275.0,0.1405622489959839
2,2,2.0,78704,0,5.0,Q1,1,1,1,1,0,802000,386.0,0.1370645345516847
1,1,1.0,78704,1,4.79,Q1,1,1,1,1,0,802000,57.0,0.111839568067875
1,2,1.0,78741,0,4.4,Q1,1,1,1,1,1,397000,156.0,0.2620087336244541
2,2,2.5,78704,0,5.0,Q1,0,0,0,0,0,802000,550.0,0.0134589502018842
1,1,1.0,78727,0,4.71,Q1,1,0,0,1,0,474000,90.0,0.0759219088937093
4,4,2.0,78744,0,5.0,Q1,0,1,0,1,0,358000,241.0,0.0481761871988988
2,2,2.0,78704,1,4.53,Q1,1,1,1,1,1,802000,102.0,0.0973375322072716
1,1,1.0,78702,1,4.92,Q1,0,0,0,0,0,613000,219.0,0.167375132837407
1,2,1.0,78741,0,5.0,Q1,0,1,1,1,1,397000,82.0,0.1092498179169701
3,4,2.0,78741,1,4.77,Q1,1,1,1,1,0,397000,127.0,0.1207617278216442
4,6,2.0,78704,0,4.88,Q1,0,0,1,1,0,802000,602.0,0.0728265817023213
2,2,1.0,78721,1,4.81,Q1,0,0,1,1,0,464000,118.0,0.3082215342277262
4,4,3.0,78745,1,4.97,Q1,0,1,1,1,0,456000,202.0,0.2959747434885556
3,7,2.0,78727,1,4.89,Q1,0,1,1,1,0,474000,328.0,0.7
3,3,2.0,78702,1,4.97,Q1,0,0,1,1,0,613000,296.0,0.1563820794590025
2,3,1.5,78741,1,4.74,Q1,0,1,1,1,0,397000,178.0,0.0664739884393063
4,4,2.0,78705,0,4.86,Q1,0,1,1,1,0,353000,239.0,0.1355275895450145
5,11,4.0,78704,1,4.97,Q1,1,0,0,1,0,802000,1043.0,0.1178396072013093
1,2,1.0,78741,0,5.0,Q1,1,1,1,1,1,397000,90.0,0.1560283687943262
4,7,3.0,78735,0,4.85,Q1,1,1,1,0,0,823000,746.0,0.7
1,1,1.0,78741,0,5.0,Q1,1,1,1,1,1,397000,81.0,0.1347517730496454
1,1,1.0,78741,0,5.0,Q1,1,1,1,1,1,397000,82.0,0.1060070671378091
1,2,1.0,78741,0,5.0,Q1,1,1,1,1,1,397000,89.0,0.1145311381531854
2,2,2.0,78739,0,5.0,Q1,0,0,1,0,0,794000,155.0,0.3053435114503817
1,1,1.0,78741,0,4.45,Q1,1,0,1,1,0,397000,113.0,0.1471571906354515
2,3,2.0,78752,0,4.85,Q1,0,0,1,1,0,422000,177.0,0.5019305019305019
1,1,1.0,78757,0,5.0,Q1,0,0,1,1,0,612000,155.0,0.0052371254000581
2,3,2.5,78702,1,5.0,Q1,0,0,1,0,0,613000,288.0,0.122044241037376
2,3,1.5,78702,1,4.85,Q1,0,1,1,1,0,613000,306.0,0.0378126817917393
1,2,1.0,78704,1,4.86,Q1,1,0,1,1,0,802000,89.0,0.2469135802469135
3,3,2.0,78758,1,4.92,Q1,0,1,1,1,0,398000,220.0,0.7
1,2,1.0,78741,1,5.0,Q1,1,1,1,1,0,397000,96.0,0.0229797012638835
2,2,2.0,78727,0,4.6,Q1,0,0,0,1,0,474000,69.0,0.0813449023861171
2,2,2.0,78727,0,4.73,Q1,0,0,1,1,0,474000,90.0,0.1192411924119241
1,1,1.0,78751,1,4.96,Q1,0,0,1,1,1,636000,157.0,0.2022867194371152
1,2,1.0,78704,0,4.75,Q1,0,1,0,1,0,802000,136.0,0.0556586270871985
1,2,1.0,78701,1,4.98,Q1,1,0,1,0,1,727000,214.0,0.1871468926553672
1,2,1.0,78751,0,4.2,Q1,0,1,1,1,0,636000,117.0,0.075642965204236
1,2,1.0,78751,0,4.6,Q1,0,1,1,1,0,636000,117.0,0.0789265982636148
2,3,1.0,78704,1,4.88,Q1,0,0,1,1,0,802000,156.0,0.1014906438312718
3,3,3.0,78733,0,5.0,Q1,1,1,1,0,0,1120000,299.0,0.0387263339070568
1,1,1.0,78704,0,4.0,Q1,1,1,0,0,1,802000,255.0,0.0278401436910642
4,4,2.5,78746,1,5.0,Q1,0,1,1,1,0,1721000,349.0,0.1056338028169014
1,1,1.0,78756,0,4.57,Q1,1,0,0,0,0,728000,158.0,0.7
1,1,1.0,78734,0,5.0,Q1,0,1,0,1,0,648000,233.0,0.0247279920870425
4,4,3.0,78759,0,5.0,Q1,0,0,1,1,0,661000,222.0,0.0085726532361765
3,4,3.5,78704,0,5.0,Q1,0,1,1,1,0,802000,205.0,0.0906148867313915
3,4,2.5,78705,1,4.33,Q1,0,1,1,1,0,353000,422.0,0.0220183486238532
1,1,1.0,78759,1,5.0,Q1,1,1,1,1,0,661000,190.0,0.0938392492860057
2,2,1.0,78702,1,4.89,Q1,0,0,1,1,0,613000,387.0,0.5193578847969783
4,4,2.0,78729,1,4.75,Q1,0,1,1,1,0,457000,273.0,0.0310077519379844
2,2,1.5,78704,1,4.94,Q1,0,0,1,1,0,802000,167.0,0.0872689938398357
1,2,1.0,78722,1,4.63,Q1,1,0,0,1,0,595000,86.0,0.320855614973262
1,1,1.0,78701,0,4.65,Q1,0,1,1,0,0,727000,227.0,0.5
1,1,1.0,78701,0,4.78,Q1,0,0,1,0,0,727000,191.0,0.7
1,1,1.0,78728,0,1.0,Q1,0,0,0,1,0,432000,85.0,0.0515021459227467
1,2,1.0,78701,1,4.97,Q1,1,1,1,0,1,727000,332.0,0.1814516129032258
2,2,2.0,78745,1,5.0,Q1,0,0,0,1,0,456000,205.0,0.4517271922054915
2,3,1.5,78758,1,4.81,Q1,1,0,1,1,0,398000,186.0,0.1274543575611436
2,4,2.0,78701,1,4.94,Q1,1,0,1,0,1,727000,85.0,0.7
3,6,3.5,78721,0,5.0,Q1,0,0,1,0,0,464000,223.0,0.0802568218298555
0,1,1.0,78705,0,4.3,Q1,0,0,0,0,0,353000,160.0,0.4132231404958678
2,2,2.5,78723,0,5.0,Q1,0,1,1,1,0,502000,159.0,0.0477251034043907
6,7,4.5,78734,1,4.83,Q1,1,0,1,0,0,648000,706.0,0.4235727440147329
2,1,1.0,78745,0,5.0,Q1,0,1,1,1,0,456000,79.0,0.1081081081081081
2,3,1.0,78702,0,4.73,Q1,0,1,1,0,0,613000,148.0,0.1725997842502697
2,5,2.0,78703,0,4.42,Q1,0,0,1,1,0,1324000,146.0,0.139828597203428
3,3,2.0,78749,1,4.77,Q1,0,0,1,1,0,568000,264.0,0.0393224440411373
3,4,2.0,78702,0,4.88,Q1,0,1,1,1,0,613000,533.0,0.3429355281207133
3,3,2.0,78753,0,5.0,Q1,0,1,1,0,0,364000,281.0,0.0203045685279187
